qp_id,material_id,time_id,temperature,strain_rate,force_field,replica_id,strain_00,strain_01,strain_02,strain_11,strain_12,strain_22,stess-sample_00,stess-sample_01,stess-sample_02,stess-sample_11,stess-sample_12,stess-sample_22
11000,g0,1-1,300,0.001,opls,2,0,0.08589811331391159,0,-0.09066282672672359,-2.168404344971009e-19,0,20259.39647706228,410.2067344251284,377.6413285302042,9294.686411158527,8661.987270782471,-5551.992908546358
11000,g0,1-1,300,0.001,opls,2,0,0.08589811331391159,0,-0.09066282672672359,-2.168404344971009e-19,0,18342.94892601562,368.9473017137859,467.1504775418765,9058.336202653503,8150.804511115291,-4747.113915318039
11000,g0,1-1,300,0.001,opls,2,0,0.08589811331391159,0,-0.09066282672672359,-2.168404344971009e-19,0,16512.97557324751,257.5579397374135,492.2725192704369,8811.173709550385,7631.332590611375,-3993.446808615111
11000,g0,1-1,300,0.001,opls,2,0,0.08589811331391159,0,-0.09066282672672359,-2.168404344971009e-19,0,14888.79149777638,87.29216391084202,470.5917735658823,8510.74486179164,7161.906659947884,-3365.551674239756
11000,g0,1-1,300,0.001,opls,2,0,0.08589811331391159,0,-0.09066282672672359,-2.168404344971009e-19,0,13577.56595830716,-70.97158426374652,419.8824871316475,8143.636929986181,6799.414753319203,-2890.970049665219
11000,g0,1-1,300,0.001,opls,2,0,0.08589811331391159,0,-0.09066282672672359,-2.168404344971009e-19,0,12635.54933888162,-155.3027975241442,360.0127511011689,7724.721642713165,6596.971671627355,-2564.597825832033
11000,g0,1-1,300,0.001,opls,2,0,0.08589811331391159,0,-0.09066282672672359,-2.168404344971009e-19,0,12051.85232364817,-161.5512493541795,302.8863056801574,7315.785655583218,6577.521089368267,-2365.426746860245
11000,g0,1-1,300,0.001,opls,2,0,0.08589811331391159,0,-0.09066282672672359,-2.168404344971009e-19,0,11786.30981803743,-121.4926566298871,259.7068996910556,6997.117504002643,6716.459015350929,-2271.782516249838
11000,g0,1-1,300,0.001,opls,2,0,0.08589811331391159,0,-0.09066282672672359,-2.168404344971009e-19,0,11716.66427919719,-51.67031519665701,249.6473198688186,6788.902393335458,6964.787661035487,-2247.134082814257
11000,g0,1-1,300,0.001,opls,2,0,0.08589811331391159,0,-0.09066282672672359,-2.168404344971009e-19,0,11723.16625783518,56.33657303018285,284.2170756883517,6677.291486578475,7273.224030468435,-2256.462416579924
