qp_id,material_id,time_id,temperature,strain_rate,force_field,replica_id,strain_00,strain_01,strain_02,strain_11,strain_12,strain_22,stess-sample_00,stess-sample_01,stess-sample_02,stess-sample_11,stess-sample_12,stess-sample_22
17000,g0,1-1,300,0.001,opls,4,0,0.06265781571618306,0,-0.1364773869603048,3.56702514747731e-17,0,30255.54413463804,-579.4509997753538,226.1199626112258,15671.56932791443,14600.34662868344,-3676.570843526303
17000,g0,1-1,300,0.001,opls,4,0,0.06265781571618306,0,-0.1364773869603048,3.56702514747731e-17,0,27220.36667383114,-814.0387753032473,172.8302738063713,14898.99131616496,14301.30656175393,-3270.665641246472
17000,g0,1-1,300,0.001,opls,4,0,0.06265781571618306,0,-0.1364773869603048,3.56702514747731e-17,0,24693.29870042956,-991.2404436193975,122.0782143289988,14228.0533940842,14065.06777882989,-2967.473696822924
17000,g0,1-1,300,0.001,opls,4,0,0.06265781571618306,0,-0.1364773869603048,3.56702514747731e-17,0,22843.39481924406,-1069.437698120435,93.16389150071427,13694.32077232152,13860.21459485984,-2779.984285792582
17000,g0,1-1,300,0.001,opls,4,0,0.06265781571618306,0,-0.1364773869603048,3.56702514747731e-17,0,21651.82115948053,-1031.147351751291,109.1850457934757,13281.78409771855,13725.15473731616,-2696.243068740537
17000,g0,1-1,300,0.001,opls,4,0,0.06265781571618306,0,-0.1364773869603048,3.56702514747731e-17,0,21036.23092233332,-893.2530352715481,173.0552930318335,13005.21133341751,13665.9173382222,-2682.956609177654
17000,g0,1-1,300,0.001,opls,4,0,0.06265781571618306,0,-0.1364773869603048,3.56702514747731e-17,0,20877.83462220839,-691.898667778533,249.3979752237429,12891.84738134441,13701.60391446765,-2688.295561448336
17000,g0,1-1,300,0.001,opls,4,0,0.06265781571618306,0,-0.1364773869603048,3.56702514747731e-17,0,21030.99863373924,-472.2569049182467,295.7984011816304,12937.91847640158,13885.27065021866,-2671.453550263866
17000,g0,1-1,300,0.001,opls,4,0,0.06265781571618306,0,-0.1364773869603048,3.56702514747731e-17,0,21351.08935490382,-263.3582389316286,296.8656637335828,13133.43032691053,14228.32853063839,-2625.697711212899
17000,g0,1-1,300,0.001,opls,4,0,0.06265781571618306,0,-0.1364773869603048,3.56702514747731e-17,0,21708.65629333033,-84.86603884206303,277.073661478755,13441.33408926264,14673.48098118828,-2560.911937309987
17000,g0,1-1,300,0.001,opls,4,0,0.06265781571618306,0,-0.1364773869603048,3.56702514747731e-17,0,21997.29626125623,15.83068400022883,270.288446959724,13774.99399722164,15085.65646604323,-2471.454573128713
17000,g0,1-1,300,0.001,opls,4,0,0.06265781571618306,0,-0.1364773869603048,3.56702514747731e-17,0,22147.344848053,9.724716949110032,278.6436552745029,14061.63772679846,15299.010750203,-2343.589811069905
17000,g0,1-1,300,0.001,opls,4,0,0.06265781571618306,0,-0.1364773869603048,3.56702514747731e-17,0,22112.59976905993,-84.86676315152779,279.7438059664869,14272.37850997486,15241.40371123886,-2188.538994464015
17000,g0,1-1,300,0.001,opls,4,0,0.06265781571618306,0,-0.1364773869603048,3.56702514747731e-17,0,21890.984173615,-209.698738079444,264.5949290357819,14388.27780130346,14907.95363243796,-2035.427507841099
17000,g0,1-1,300,0.001,opls,4,0,0.06265781571618306,0,-0.1364773869603048,3.56702514747731e-17,0,21490.51188134741,-275.0420895627204,247.5780731776886,14336.70728514843,14361.22135744637,-1916.30395247657
17000,g0,1-1,300,0.001,opls,4,0,0.06265781571618306,0,-0.1364773869603048,3.56702514747731e-17,0,20921.82500940581,-237.7426559418664,259.0642176854111,14077.73543228898,13686.6945617697,-1831.998560560196
17000,g0,1-1,300,0.001,opls,4,0,0.06265781571618306,0,-0.1364773869603048,3.56702514747731e-17,0,20231.93494093405,-161.1851802696735,308.5962302905435,13622.11326972797,12971.31008452544,-1745.750242444673
17000,g0,1-1,300,0.001,opls,4,0,0.06265781571618306,0,-0.1364773869603048,3.56702514747731e-17,0,19488.55214149178,-125.5094131485943,373.7398972927697,13003.50537220995,12284.73899713224,-1635.899631437861
17000,g0,1-1,300,0.001,opls,4,0,0.06265781571618306,0,-0.1364773869603048,3.56702514747731e-17,0,18762.17486618304,-133.60782956649,434.9529703516326,12286.49307982884,11644.86026072315,-1530.778197334587
17000,g0,1-1,300,0.001,opls,4,0,0.06265781571618306,0,-0.1364773869603048,3.56702514747731e-17,0,18131.31824552517,-148.4850458526854,467.9035016775459,11579.8532223671,11058.44477715003,-1463.578732791676
17000,g0,1-1,300,0.001,opls,4,0,0.06265781571618306,0,-0.1364773869603048,3.56702514747731e-17,0,17665.59729964534,-165.7300075946618,436.9731622733963,10972.65633905812,10582.94852899898,-1440.561267351145
17000,g0,1-1,300,0.001,opls,4,0,0.06265781571618306,0,-0.1364773869603048,3.56702514747731e-17,0,17401.23342098347,-189.2600908139812,350.4373884902004,10500.18502365147,10270.13617997062,-1474.579999748527
17000,g0,1-1,300,0.001,opls,4,0,0.06265781571618306,0,-0.1364773869603048,3.56702514747731e-17,0,17336.81632486881,-204.207289780805,272.825528817516,10179.67373223298,10184.68209155364,-1583.806272089988
17000,g0,1-1,300,0.001,opls,4,0,0.06265781571618306,0,-0.1364773869603048,3.56702514747731e-17,0,17454.73623956895,-206.2976990023363,250.5431537333743,10075.52110326842,10335.70558501141,-1768.346879609025
17000,g0,1-1,300,0.001,opls,4,0,0.06265781571618306,0,-0.1364773869603048,3.56702514747731e-17,0,17746.18649917819,-174.5495736861382,268.6435153955861,10240.49003989274,10655.84978825825,-1988.684692600648
17000,g0,1-1,300,0.001,opls,4,0,0.06265781571618306,0,-0.1364773869603048,3.56702514747731e-17,0,18143.59125253861,-114.7427857768677,275.4230297396476,10638.55247658001,11099.69268280497,-2185.483908543646
17000,g0,1-1,300,0.001,opls,4,0,0.06265781571618306,0,-0.1364773869603048,3.56702514747731e-17,0,18580.24139912693,-70.22873951014203,268.4899653285507,11192.92085304227,11677.24976397668,-2318.713040235311
17000,g0,1-1,300,0.001,opls,4,0,0.06265781571618306,0,-0.1364773869603048,3.56702514747731e-17,0,19038.34380470925,-77.73035043869409,290.2271884180499,11818.3967817334,12355.78627008569,-2371.705035777067
17000,g0,1-1,300,0.001,opls,4,0,0.06265781571618306,0,-0.1364773869603048,3.56702514747731e-17,0,19506.54424034839,-148.2372500285848,351.8408504250839,12441.69263113286,12998.52586269141,-2339.903176052194
17000,g0,1-1,300,0.001,opls,4,0,0.06265781571618306,0,-0.1364773869603048,3.56702514747731e-17,0,19964.24075003615,-254.3004835332578,426.5936500116608,13025.60928538903,13484.27554064271,-2216.07027247474
17000,g0,1-1,300,0.001,opls,4,0,0.06265781571618306,0,-0.1364773869603048,3.56702514747731e-17,0,20377.23864770783,-345.4719796554691,468.4675753125941,13535.02019808447,13797.7723104797,-2005.366352898057
17000,g0,1-1,300,0.001,opls,4,0,0.06265781571618306,0,-0.1364773869603048,3.56702514747731e-17,0,20703.81753407193,-374.5390282012709,458.3276993049249,13905.92789845673,13934.54342279865,-1751.80845014297
17000,g0,1-1,300,0.001,opls,4,0,0.06265781571618306,0,-0.1364773869603048,3.56702514747731e-17,0,20889.57775974826,-323.3635935400818,417.0089527630561,14062.64423739442,13870.19093326183,-1534.305093886154
17000,g0,1-1,300,0.001,opls,4,0,0.06265781571618306,0,-0.1364773869603048,3.56702514747731e-17,0,20895.65113207441,-223.2876437647599,366.4881125741689,13949.3442676679,13614.09609813136,-1427.892735078192
17000,g0,1-1,300,0.001,opls,4,0,0.06265781571618306,0,-0.1364773869603048,3.56702514747731e-17,0,20695.96239670868,-125.8662334958179,317.6042169753837,13541.11577595674,13227.50254099007,-1436.414797511993
17000,g0,1-1,300,0.001,opls,4,0,0.06265781571618306,0,-0.1364773869603048,3.56702514747731e-17,0,20327.38083747751,-60.38434900243168,279.7389624150404,12890.32246921824,12796.57686389616,-1512.518738034313
17000,g0,1-1,300,0.001,opls,4,0,0.06265781571618306,0,-0.1364773869603048,3.56702514747731e-17,0,19894.10899685313,-11.85294427848838,266.8730038256837,12154.43524272744,12354.3614915524,-1620.720481505971
17000,g0,1-1,300,0.001,opls,4,0,0.06265781571618306,0,-0.1364773869603048,3.56702514747731e-17,0,19442.01705433327,52.18407918950223,290.9968618351097,11457.78062286469,11900.08520214811,-1743.08599463009
17000,g0,1-1,300,0.001,opls,4,0,0.06265781571618306,0,-0.1364773869603048,3.56702514747731e-17,0,18971.94243282097,134.3230688527696,350.9129567269081,10869.78631346842,11411.959951249,-1861.976467035337
17000,g0,1-1,300,0.001,opls,4,0,0.06265781571618306,0,-0.1364773869603048,3.56702514747731e-17,0,18504.61349782879,199.209094949532,426.0456839197097,10465.96424964421,10854.12405789919,-1956.402823596382
17000,g0,1-1,300,0.001,opls,4,0,0.06265781571618306,0,-0.1364773869603048,3.56702514747731e-17,0,18083.65514551372,221.2043284438946,488.3809832592251,10291.14347539525,10297.98596211781,-2015.806590525594
17000,g0,1-1,300,0.001,opls,4,0,0.06265781571618306,0,-0.1364773869603048,3.56702514747731e-17,0,17740.05380110757,204.7681214194618,524.7118375560547,10303.55159765396,9912.874244944929,-2045.052527161448
17000,g0,1-1,300,0.001,opls,4,0,0.06265781571618306,0,-0.1364773869603048,3.56702514747731e-17,0,17513.6753595907,172.151101672647,526.4117635716134,10446.05142822714,9848.073697647227,-2047.168489437673
17000,g0,1-1,300,0.001,opls,4,0,0.06265781571618306,0,-0.1364773869603048,3.56702514747731e-17,0,17441.38958251556,119.5836864695235,476.4228631545601,10678.9834716821,10118.32664513786,-2029.793889241111
17000,g0,1-1,300,0.001,opls,4,0,0.06265781571618306,0,-0.1364773869603048,3.56702514747731e-17,0,17492.29540664702,16.72453338133828,383.0225480334417,10964.80959348682,10626.51580267409,-2020.777472707025
17000,g0,1-1,300,0.001,opls,4,0,0.06265781571618306,0,-0.1364773869603048,3.56702514747731e-17,0,17639.71079915018,-168.2582927430446,282.6486011143361,11306.11354438439,11253.02945610767,-2038.814744363055
17000,g0,1-1,300,0.001,opls,4,0,0.06265781571618306,0,-0.1364773869603048,3.56702514747731e-17,0,17878.84690371137,-430.3861512476342,191.3269058071444,11698.5603255136,11904.10462588834,-2070.034651972565
17000,g0,1-1,300,0.001,opls,4,0,0.06265781571618306,0,-0.1364773869603048,3.56702514747731e-17,0,18214.36767182528,-719.6147996302838,98.09188863885217,12106.70320743494,12484.23994738812,-2078.836815737792
17000,g0,1-1,300,0.001,opls,4,0,0.06265781571618306,0,-0.1364773869603048,3.56702514747731e-17,0,18621.47873335325,-962.7020590630809,3.139017927536257,12477.11363708399,12918.63172070114,-2040.206540322606
17000,g0,1-1,300,0.001,opls,4,0,0.06265781571618306,0,-0.1364773869603048,3.56702514747731e-17,0,19010.2581515912,-1077.78233200603,-91.04086439264177,12779.35870541351,13178.10244873718,-1942.213597838257
17000,g0,1-1,300,0.001,opls,4,0,0.06265781571618306,0,-0.1364773869603048,3.56702514747731e-17,0,19261.89291141486,-1002.263267734845,-190.048644923087,12984.39858487227,13234.96581838583,-1793.209566650788
17000,g0,1-1,300,0.001,opls,4,0,0.06265781571618306,0,-0.1364773869603048,3.56702514747731e-17,0,19256.90125663486,-755.5117583656728,-272.2136618287471,13022.50589675825,13078.10208544903,-1618.103183461053
