qp_id,material_id,time_id,temperature,strain_rate,force_field,replica_id,strain_00,strain_01,strain_02,strain_11,strain_12,strain_22,stess-sample_00,stess-sample_01,stess-sample_02,stess-sample_11,stess-sample_12,stess-sample_22
14000,g0,5-1,300,0.001,opls,4,1.128954285886518e-06,-2.470762301945295e-07,-4.338539381096238e-07,-1.765018151053984e-07,1.465142964076459e-08,1.536011660717762e-07,-843.9137029815345,65.97115621666438,-440.7312682566237,-71.44715571245588,-366.1920609405843,237.2499248907381
14000,g0,5-1,300,0.001,opls,4,1.128954285886518e-06,-2.470762301945295e-07,-4.338539381096238e-07,-1.765018151053984e-07,1.465142964076459e-08,1.536011660717762e-07,-728.6143417181066,7.731141849119331,-341.8087653777412,-68.49882012338603,-422.2688295717392,174.1294621717872
14000,g0,5-1,300,0.001,opls,4,1.128954285886518e-06,-2.470762301945295e-07,-4.338539381096238e-07,-1.765018151053984e-07,1.465142964076459e-08,1.536011660717762e-07,-470.1613579595773,-109.6426752965428,-233.0319999487242,-5.130652068131795,-478.0742484308268,60.17459390271839
14000,g0,5-1,300,0.001,opls,4,1.128954285886518e-06,-2.470762301945295e-07,-4.338539381096238e-07,-1.765018151053984e-07,1.465142964076459e-08,1.536011660717762e-07,-153.6252370813331,-203.4322867203881,-132.2017359885118,96.67737514243004,-504.8375473765307,-76.08017465396195
14000,g0,5-1,300,0.001,opls,4,1.128954285886518e-06,-2.470762301945295e-07,-4.338539381096238e-07,-1.765018151053984e-07,1.465142964076459e-08,1.536011660717762e-07,155.6969188985395,-230.4710634757727,-51.08584818814649,237.1981359806449,-488.1234262056601,-219.8951591769629
14000,g0,5-1,300,0.001,opls,4,1.128954285886518e-06,-2.470762301945295e-07,-4.338539381096238e-07,-1.765018151053984e-07,1.465142964076459e-08,1.536011660717762e-07,396.9384518854873,-182.1917174013518,17.28349863563572,383.8157534809159,-435.904179049039,-352.4748592593994
14000,g0,5-1,300,0.001,opls,4,1.128954285886518e-06,-2.470762301945295e-07,-4.338539381096238e-07,-1.765018151053984e-07,1.465142964076459e-08,1.536011660717762e-07,516.4634099024344,-73.46530458851322,82.8422986618732,476.5395527714418,-340.6500862764537,-434.9340445534204
14000,g0,5-1,300,0.001,opls,4,1.128954285886518e-06,-2.470762301945295e-07,-4.338539381096238e-07,-1.765018151053984e-07,1.465142964076459e-08,1.536011660717762e-07,516.1187311407029,47.68141787374594,141.6531154657901,498.0874895440846,-196.8641090729288,-428.0784405317206
14000,g0,5-1,300,0.001,opls,4,1.128954285886518e-06,-2.470762301945295e-07,-4.338539381096238e-07,-1.765018151053984e-07,1.465142964076459e-08,1.536011660717762e-07,458.214458845256,123.5588416151905,173.7951784570559,482.8512982103442,-23.62021163343792,-339.6050610319683
14000,g0,5-1,300,0.001,opls,4,1.128954285886518e-06,-2.470762301945295e-07,-4.338539381096238e-07,-1.765018151053984e-07,1.465142964076459e-08,1.536011660717762e-07,394.3444727928615,137.5129582092344,158.2163715618634,460.5039857765304,166.264244706476,-216.3031359701947
14000,g0,5-1,300,0.001,opls,4,1.128954285886518e-06,-2.470762301945295e-07,-4.338539381096238e-07,-1.765018151053984e-07,1.465142964076459e-08,1.536011660717762e-07,341.5410095788963,109.4125664276825,104.598574660295,454.7736340578988,355.8068753073268,-94.91716653821585
14000,g0,5-1,300,0.001,opls,4,1.128954285886518e-06,-2.470762301945295e-07,-4.338539381096238e-07,-1.765018151053984e-07,1.465142964076459e-08,1.536011660717762e-07,286.9740171344802,58.18795032343598,48.47332256221502,479.6202894117143,485.3907427469202,12.44218639491082
14000,g0,5-1,300,0.001,opls,4,1.128954285886518e-06,-2.470762301945295e-07,-4.338539381096238e-07,-1.765018151053984e-07,1.465142964076459e-08,1.536011660717762e-07,219.037568373513,-7.280133335120186,12.74022641237285,519.6274815415691,486.0049917460112,104.2427575331132
14000,g0,5-1,300,0.001,opls,4,1.128954285886518e-06,-2.470762301945295e-07,-4.338539381096238e-07,-1.765018151053984e-07,1.465142964076459e-08,1.536011660717762e-07,161.3899361482638,-64.7234335390193,-22.69776254100005,553.4653201904896,346.3979737852044,175.1324246644
14000,g0,5-1,300,0.001,opls,4,1.128954285886518e-06,-2.470762301945295e-07,-4.338539381096238e-07,-1.765018151053984e-07,1.465142964076459e-08,1.536011660717762e-07,134.3800862996287,-90.40587678599802,-87.335703225625,546.5359794691705,131.0492311515671,212.6986278633333
14000,g0,5-1,300,0.001,opls,4,1.128954285886518e-06,-2.470762301945295e-07,-4.338539381096238e-07,-1.765018151053984e-07,1.465142964076459e-08,1.536011660717762e-07,101.9074948374986,-80.03724997306735,-171.6771667350599,470.4162610868851,-78.50731133153158,209.9414712112984
14000,g0,5-1,300,0.001,opls,4,1.128954285886518e-06,-2.470762301945295e-07,-4.338539381096238e-07,-1.765018151053984e-07,1.465142964076459e-08,1.536011660717762e-07,16.29764876974258,-46.43449393716605,-236.36352918086,319.2331975020342,-250.3355055092532,182.3067442041943
14000,g0,5-1,300,0.001,opls,4,1.128954285886518e-06,-2.470762301945295e-07,-4.338539381096238e-07,-1.765018151053984e-07,1.465142964076459e-08,1.536011660717762e-07,-118.2350609974545,-12.53192118385777,-266.5493940809315,99.39021224020054,-416.8829592341158,164.715335462493
14000,g0,5-1,300,0.001,opls,4,1.128954285886518e-06,-2.470762301945295e-07,-4.338539381096238e-07,-1.765018151053984e-07,1.465142964076459e-08,1.536011660717762e-07,-243.9109222837729,7.216447418608396,-295.8359993736105,-168.7639389199889,-597.1597059385323,170.8818553822905
14000,g0,5-1,300,0.001,opls,4,1.128954285886518e-06,-2.470762301945295e-07,-4.338539381096238e-07,-1.765018151053984e-07,1.465142964076459e-08,1.536011660717762e-07,-295.5503899522115,17.50498028044859,-363.9198006049264,-436.0663301890821,-745.2880466477151,177.0768704133993
14000,g0,5-1,300,0.001,opls,4,1.128954285886518e-06,-2.470762301945295e-07,-4.338539381096238e-07,-1.765018151053984e-07,1.465142964076459e-08,1.536011660717762e-07,-253.7585923498773,28.96999926119167,-457.1806315182167,-642.2661494362087,-794.6673194284718,153.1436471795634
14000,g0,5-1,300,0.001,opls,4,1.128954285886518e-06,-2.470762301945295e-07,-4.338539381096238e-07,-1.765018151053984e-07,1.465142964076459e-08,1.536011660717762e-07,-176.8689348793496,49.00928011443636,-521.7477805225227,-767.651016443221,-719.9048776689125,92.51237965918162
14000,g0,5-1,300,0.001,opls,4,1.128954285886518e-06,-2.470762301945295e-07,-4.338539381096238e-07,-1.765018151053984e-07,1.465142964076459e-08,1.536011660717762e-07,-155.3109270279611,91.25712577272796,-516.2391889607507,-819.8621938920271,-541.0731485126444,14.15676286026216
14000,g0,5-1,300,0.001,opls,4,1.128954285886518e-06,-2.470762301945295e-07,-4.338539381096238e-07,-1.765018151053984e-07,1.465142964076459e-08,1.536011660717762e-07,-238.8249080146764,169.7103883299369,-430.7714353285166,-768.3205866591959,-298.1468926877354,-44.21639105073942
14000,g0,5-1,300,0.001,opls,4,1.128954285886518e-06,-2.470762301945295e-07,-4.338539381096238e-07,-1.765018151053984e-07,1.465142964076459e-08,1.536011660717762e-07,-405.1287990992421,274.3196350049025,-286.8635006685048,-581.3303407805596,-0.2432337097459782,-53.07482257793404
14000,g0,5-1,300,0.001,opls,4,1.128954285886518e-06,-2.470762301945295e-07,-4.338539381096238e-07,-1.765018151053984e-07,1.465142964076459e-08,1.536011660717762e-07,-594.1913639354742,368.8230041138002,-126.5540270177331,-263.1277745667043,336.3121529061252,-17.40660758150808
14000,g0,5-1,300,0.001,opls,4,1.128954285886518e-06,-2.470762301945295e-07,-4.338539381096238e-07,-1.765018151053984e-07,1.465142964076459e-08,1.536011660717762e-07,-757.5218675967726,421.3926526179115,4.144132644891543,133.7189155233844,642.8134827243321,33.57970693441383
14000,g0,5-1,300,0.001,opls,4,1.128954285886518e-06,-2.470762301945295e-07,-4.338539381096238e-07,-1.765018151053984e-07,1.465142964076459e-08,1.536011660717762e-07,-844.9939974220794,406.4474581210806,83.24066669178281,525.5212245160441,818.6064632075825,80.57640366564019
14000,g0,5-1,300,0.001,opls,4,1.128954285886518e-06,-2.470762301945295e-07,-4.338539381096238e-07,-1.765018151053984e-07,1.465142964076459e-08,1.536011660717762e-07,-807.9894178229436,297.7105247207267,109.1458001743939,823.7660398489591,819.5109746188789,117.6345774229722
14000,g0,5-1,300,0.001,opls,4,1.128954285886518e-06,-2.470762301945295e-07,-4.338539381096238e-07,-1.765018151053984e-07,1.465142964076459e-08,1.536011660717762e-07,-649.3253934145814,98.68586102572876,74.61190155996081,975.3870587401508,684.7299480331683,139.0894227024481
14000,g0,5-1,300,0.001,opls,4,1.128954285886518e-06,-2.470762301945295e-07,-4.338539381096238e-07,-1.765018151053984e-07,1.465142964076459e-08,1.536011660717762e-07,-413.47751986039,-144.7104435780443,-24.50513531840107,993.8266935474059,459.8597068922815,155.2535191682521
14000,g0,5-1,300,0.001,opls,4,1.128954285886518e-06,-2.470762301945295e-07,-4.338539381096238e-07,-1.765018151053984e-07,1.465142964076459e-08,1.536011660717762e-07,-161.2971164512981,-361.023982661426,-180.2852326144927,900.6970663073323,168.7265982357601,181.7751863260283
